index,delay,distance,gamma,latsrc,lattgt,lonsrc,lontgt,theta,uvector,vvector
6313,0,2.487358899506129,0.035223199999999996,5147073.616764082,5141690.362942475,-9762162.745116124,-9762162.745116124,-1.5707963267948966,-2.1567989567863522e-18,-0.035223199999999996
6314,12,3.2497379680676333,0.060680899999999996,5143035.892032646,5141690.362942475,-9769064.55354531,-9762162.745116124,-0.1925381148283247,0.059559621765309136,-0.011611334117288744
6315,4,1.810321103308248,0.0530222,5142699.491996069,5141690.362942475,-9765947.607803097,-9762162.745116124,-0.26056103396984015,0.051232467194073227,-0.013659721741243868
6316,15,2.8847616983175657,0.0645722,5143372.3039141605,5141690.362942475,-9768173.997618962,-9762162.745116124,-0.27282207974182154,0.062183953414883544,-0.017398992802331748
6317,13,3.472145647822842,0.0511135,5144045.163217432,5138999.872973134,-9754370.380760597,-9759936.355300263,0.7363684753288033,-0.03787062478629588,-0.034327913722590135
6318,2,2.0090286019208485,0.041563,5140681.340444658,5138999.872973134,-9755928.853631705,-9759936.355300263,0.39727089990228326,-0.03832608703873583,-0.01608085884830924
6319,7,2.2111476098694323,0.035603300000000004,5140008.717959084,5138999.872973134,-9764611.773913579,-9759936.355300263,-0.2125181358533385,0.03480232843282785,-0.007509521059533857
6320,15,2.1503190924890645,0.0308272,5140345.023284809,5138999.872973134,-9764389.13493199,-9759936.355300263,-0.29337520217391466,0.029510054629907665,-0.008914759423555137
6321,6,2.672967450037775,0.0462061,5143372.3039141605,5138999.872973134,-9756151.492613286,-9759936.355300263,0.8573037823118944,-0.030240894524674163,-0.03493554029290992
6322,18,2.4488112552801518,0.0469658,5141017.669439986,5138999.872973134,-9764834.412895164,-9759936.355300263,-0.390772733342352,0.04342528314269261,-0.01788941456887221
6323,12,3.4447918074116517,0.036711400000000005,5146400.544093489,5138999.872973134,-9759045.799373914,-9759936.355300263,1.4510376799183657,-0.004386005906135757,-0.03644845459208583
6324,1,1.029293925064263,0.0482056,5138999.872973134,5138999.872973134,-9762162.745116124,-9759936.355300263,0.0,0.0482056,0.0
6325,3,1.61276532474728,0.035531099999999996,5140008.717959084,5138999.872973134,-9763275.94002406,-9759936.355300263,-0.29337033222140974,0.03401302241564658,-0.010274890430691875
6326,10,2.544273295996187,0.059009000000000006,5141017.669439986,5138999.872973134,-9765057.05187675,-9759936.355300263,-0.3753641966913229,0.05490044910019198,-0.021633371665027868
6327,0,0.0,1.0,5138999.872973134,5138999.872973134,-9759936.355300263,-9759936.355300263,,,
6328,16,2.319587381306381,0.06497,5128917.272318405,5126230.372129967,-9754147.741779007,-9749917.601128869,-0.5658862026345178,0.05484207241184811,-0.03483458042769581
6329,10,2.176439037067808,0.03415719999999999,5121530.110124676,5126230.372129967,-9749917.601128869,-9749917.601128869,1.5707963267948966,-2.0915252823917982e-18,0.03415719999999999
6330,2,0.7214680616369068,0.048338599999999995,5126230.372129967,5126230.372129967,-9748359.128257759,-9749917.601128869,-0.0,-0.048338599999999995,-0.0
6331,18,1.2931439159445979,0.06209680000000001,5124887.204739255,5126230.372129967,-9747468.572331412,-9749917.601128869,-0.5016516428211467,-0.054445823807830813,0.02986075752767575
6332,4,3.170590419048449,0.03731280000000001,5131940.936868018,5126230.372129967,-9753702.463815836,-9749917.601128869,-0.9854875463291873,0.020613709714190197,-0.03110176869020637
6333,13,0.4384854211215585,0.0382984,5126902.026485071,5126230.372129967,-9750585.518073628,-9749917.601128869,-0.7881881609489945,0.027005396959551717,-0.027156508936478474
6334,15,1.5460029830908357,0.041035,5126230.372129967,5126230.372129967,-9753257.185852665,-9749917.601128869,0.0,0.041035,0.0
6335,1,2.630683056891056,0.0401036,5130261.005288251,5126230.372129967,-9753925.102797426,-9749917.601128869,-0.7882758740071537,0.028275805447485796,-0.028439014737784655
6336,5,0.43850071441980537,0.053540199999999996,5125558.764884943,5126230.372129967,-9749249.684184108,-9749917.601128869,-0.7881530900763448,-0.03775419717855393,0.03796279246107786
6337,17,1.5713886759124074,0.040238800000000005,5128581.368550003,5126230.372129967,-9752366.62992632,-9749917.601128869,-0.7649776976195856,0.02902818189446408,-0.027866210387167974
6338,6,0.3730406088294248,0.037365300000000004,5126902.026485071,5126230.372129967,-9750362.879092038,-9749917.601128869,-0.9853663459803428,0.02064648839309553,-0.03114302748808747
6339,0,0.0,1.0,5126230.372129967,5126230.372129967,-9749917.601128869,-9749917.601128869,,,
6340,3,2.9821980281349645,0.044124199999999995,5152123.1748442445,5158523.120068055,-9757264.687521225,-9758155.243447566,-1.4325335987704024,-0.006081313309672095,0.04370311950043846
6341,0,2.7137729023438872,0.0507343,5152796.6511410745,5158523.120068055,-9756819.409558047,-9758155.243447566,-1.3416210652926566,-0.011525535477555096,0.049407805339294515
6342,20,1.5579879686852405,0.0327722,5161893.238267645,5158523.120068055,-9758377.882429155,-9758155.243447566,-1.5048295185227465,0.002160309830403954,-0.032700919777227375
6343,4,1.5730340897517092,0.0281151,5161556.172825725,5158523.120068055,-9759713.716318673,-9758155.243447566,-1.0961461947656994,0.012849367796731879,-0.025007050910379452
6344,14,1.260537733305698,0.032046899999999996,5155827.882904158,5158523.120068055,-9758600.521410743,-9758155.243447566,1.4070660638482104,0.005223635309769607,0.03161830852149634
6345,15,0.9551200284654612,0.07861130000000001,5156501.620789038,5158523.120068055,-9757709.965484396,-9758155.243447566,-1.35398740799101,-0.016910418643286042,0.07677092046470985
6346,5,2.031398731076126,0.0327361,5154143.746356612,5158523.120068055,-9757709.965484396,-9758155.243447566,-1.469468373056466,-0.0033114086636637833,0.032568187175097914
6347,7,2.2362463671060047,0.038687599999999996,5153806.954721593,5158523.120068055,-9757042.048539637,-9758155.243447566,-1.3390007826349588,-0.008887525008212868,0.03765291878445003
6348,17,0.2576260309908537,0.031604200000000006,5158860.078282402,5158523.120068055,-9757709.965484396,-9758155.243447566,0.6477987277191568,-0.025201633080515033,-0.019071002797836578
6349,0,2.9970687792424666,0.051042199999999996,5132612.992093252,5127909.596372647,-9756596.770576466,-9752143.990944728,-0.8127625946491576,0.03509125180321796,-0.03706629503636898
6350,14,1.116560447124462,0.0399933,5129253.187875088,5127909.596372647,-9754147.741779007,-9752143.990944728,-0.5906781172319752,0.03321696362973766,-0.022273243412459846
6351,9,2.1861802201089127,0.0376869,5123208.510364067,5127909.596372647,-9751698.71298156,-9752143.990944728,-1.4763599608139502,-0.0035537262237197065,0.03751897468664152
6352,16,2.1788784156662078,0.053200300000000006,5123208.510364067,5127909.596372647,-9751921.351963148,-9752143.990944728,-1.5234726330821158,-0.0025166950872746313,0.05314073923015832
6353,7,2.3144309815495023,0.04524380000000001,5128917.272318405,5127909.596372647,-9757042.048539637,-9752143.990944728,-0.2028987724886822,0.04431569419382156,-0.009117054708604667
6354,3,2.076376137369484,0.032077999999999995,5125894.562619369,5127909.596372647,-9756151.492613286,-9752143.990944728,0.4658974311821789,0.028659087532510553,0.014410231983000756
6355,12,1.6082985583659235,0.0276801,5131268.928844355,5127909.596372647,-9753034.546871077,-9752143.990944728,-1.3116580258422044,0.007092962492984395,-0.026755893165490038
6356,5,1.8559190107938368,0.0278806,5131604.926956665,5127909.596372647,-9753702.463815836,-9752143.990944728,-1.1716892122773037,0.01083428364876814,-0.025689417163066105
6357,18,2.4073952489160884,0.035909500000000004,5125222.978925355,5127909.596372647,-9756596.770576466,-9752143.990944728,0.5428845050479895,0.03074650704508639,0.018551131900141654
6358,8,3.0881037454430054,0.0327513,5126230.372129967,5127909.596372647,-9758600.521410743,-9752143.990944728,0.25444441306985865,0.03169681591096835,0.008243755988394087
6359,19,1.0326661714630287,0.0277846,5126566.193418088,5127909.596372647,-9753925.102797426,-9752143.990944728,0.646215328312739,0.02218235007788967,0.01673102932224877
6360,17,2.11319151947714,0.0635047,5126902.026485071,5127909.596372647,-9756596.770576466,-9752143.990944728,0.22253134340277395,0.06193879533969919,0.014015439841719449
6361,1,3.1639111883632767,0.0463041,5121530.110124676,5127909.596372647,-9754593.019742185,-9752143.990944728,1.2042534851324522,0.016594929831423536,0.04322820815972054
6362,2,0.0,0.5802350000000001,5127909.596372647,5127909.596372647,-9752143.990944728,-9752143.990944728,,,
6363,4,0.3109198624387606,0.026614,5127237.87133226,5127909.596372647,-9752143.990944728,-9752143.990944728,1.5707963267948966,-1.6296374956253828e-18,0.026614
6364,11,2.841847405230898,0.039756,5124887.204739255,5127909.596372647,-9746800.655386655,-9752143.990944728,-0.5147697421173958,-0.03460386527964595,0.01957324816447474
6365,10,3.0914636544811183,0.0318561,5127909.596372647,5127909.596372647,-9758823.160392325,-9752143.990944728,0.0,0.0318561,0.0
6366,5,0.5134867036361334,0.0289546,5160545.048012268,5160545.048012268,-9762608.023079298,-9761494.828171365,0.0,0.0289546,0.0
6367,1,0.4392148958783313,0.0276012,5160882.0776994005,5160545.048012268,-9760604.272245023,-9761494.828171365,0.3617907099967461,-0.025814422585883602,-0.009769433350886961
6368,9,2.9760224381359905,0.0500791,5155491.031807124,5160545.048012268,-9757487.326502806,-9761494.828171365,-0.9003787498527919,-0.031114807814215537,0.03924009418304742
6369,15,2.2358748847304324,0.0420167,5144718.069916708,5141017.669439986,-9768173.997618962,-9765057.05187675,-0.870773970992907,0.027068619721884114,-0.03213553959780396
6370,18,1.9142002363762165,0.0268983,5142699.491996069,5141017.669439986,-9768841.914563721,-9765057.05187675,-0.4181496136108477,0.02458079333933079,-0.010922597754156797
6371,20,2.6428188307250697,0.0291666,5146737.0744988695,5141017.669439986,-9765057.05187675,-9765057.05187675,-1.5707963267948966,-1.7859391666005596e-18,-0.0291666
6372,2,1.5736378290784099,0.0328372,5144045.163217432,5141017.669439986,-9763498.579005646,-9765057.05187675,1.0954000721040613,-0.015029284261481453,-0.029195929826391652
6373,3,1.1319843170159871,0.029063,5141017.669439986,5141017.669439986,-9762608.023079298,-9765057.05187675,-0.0,-0.029063,-0.0
6374,12,2.4894855528758613,0.0302231,5146400.544093489,5141017.669439986,-9764834.412895164,-9765057.05187675,1.5294592773770406,-0.0012489780084648237,-0.030197281790657435
6375,1,1.8683541702105912,0.028729400000000006,5145054.54104323,5141017.669439986,-9764834.412895164,-9765057.05187675,1.5157007768628985,-0.0015820614122599394,-0.028685806700315026
6376,7,3.111895936157813,0.0413905,5145391.024022819,5141017.669439986,-9770177.748453243,-9765057.05187675,-0.7068432769512432,0.03147398821481609,-0.026880505131109744
6377,6,2.7460023277645647,0.0339636,5144381.610641891,5141017.669439986,-9769955.109471655,-9765057.05187675,-0.6018056506036763,0.027996695525732352,-0.019227874677130538
6378,4,0.9327595873145236,0.0457909,5143035.892032646,5141017.669439986,-9765057.05187675,-9765057.05187675,-1.5707963267948966,-2.803883955753827e-18,-0.0457909
6379,8,2.960895790957166,0.0293797,5147410.170890487,5141017.669439986,-9765502.329839924,-9765057.05187675,-1.5012523629617445,0.0020415342651394592,-0.029308683183218272
6380,9,0.5375191136626511,0.033827699999999995,5140681.340444658,5141017.669439986,-9766170.246784685,-9765057.05187675,0.29340929626412565,0.032382019541576865,0.009783562628150015
6381,0,1.382544090468259,0.028628300000000002,5142363.103803086,5141017.669439986,-9767728.71965579,-9765057.05187675,-0.46651822566795415,0.025569072095936812,-0.012876416933401377
6382,5,3.4330602006797832,0.0265442,5146400.544093489,5141017.669439986,-9770177.748453243,-9765057.05187675,-0.8103538324851679,0.01829538050822431,-0.019232098317637784
6383,11,1.1738694386142905,0.0293935,5141690.362942475,5141017.669439986,-9762608.023079298,-9765057.05187675,0.26806651047325325,-0.02834370576886135,-0.007785382812567138
6384,4,3.348475092892254,0.0578116,5147410.170890487,5153133.407115185,-9762162.745116124,-9757709.965484396,0.9096036257187864,0.03549971248635122,0.04562840680920603
6385,17,1.203480653722952,0.0777191,5150776.364818163,5153133.407115185,-9756596.770576466,-9757709.965484396,-1.1295657985232757,-0.0331901332175608,0.07027569680771986
6386,3,1.7747215825527998,0.0327843,5152459.907051213,5153133.407115185,-9761494.828171365,-9757709.965484396,0.17610240446408457,0.03227725811418697,0.005743599491621238
6387,8,3.308498007917232,0.033986699999999995,5146400.544093489,5153133.407115185,-9755260.936686946,-9757709.965484396,-1.2219315370264636,-0.01161771448660732,0.03193938770542845
6388,10,3.3224314309280487,0.034177,5146064.025546592,5153133.407115185,-9756374.131594874,-9757709.965484396,-1.384037850905008,-0.006345804834767385,0.03358270522157265
6389,14,0.4378883571420892,0.0621327,5152459.907051213,5153133.407115185,-9757042.048539637,-9757709.965484396,-0.789560244940792,-0.04375121471730361,0.044116931217508724
6390,1,3.4340219735529534,0.0431536,5137991.134445672,5145391.024022819,-9764166.495950405,-9764834.412895164,-1.4807798573998607,-0.0038792907973828256,0.04297888197556261
6391,9,1.758878323784011,0.040495300000000005,5141690.362942475,5145391.024022819,-9765724.96882151,-9764834.412895164,1.334638922680496,0.009474621415309747,0.03937132041380571
6392,7,0.9824678060130976,0.03381459999999999,5147410.170890487,5145391.024022819,-9765502.329839924,-9764834.412895164,-1.2513350196808444,0.01061964990522364,-0.03210374135596166
6393,15,1.7241614737855393,0.032608,5143035.892032646,5145391.024022819,-9761940.10613454,-9764834.412895164,-0.6830461419973006,-0.025292516545341398,0.020580822889370375
6394,6,1.6814622388834284,0.0374266,5142699.491996069,5145391.024022819,-9762385.384097714,-9764834.412895164,-0.8325376849479144,-0.02518813741895808,0.02768227087729046
6395,4,2.492782437944339,0.059447400000000004,5142699.491996069,5145391.024022819,-9769509.831508482,-9764834.412895164,0.5223430856343243,0.05152024174284913,0.029659029949045648
6396,17,0.4114422802763294,0.038270099999999994,5145391.024022819,5145391.024022819,-9763943.856968818,-9764834.412895164,-0.0,-0.038270099999999994,-0.0
6397,16,1.9137500061491604,0.0339782,5143708.727641975,5145391.024022819,-9768619.275582135,-9764834.412895164,0.41825415531429605,0.031049259956728203,0.013800780100397023
6398,2,1.5849401361481932,0.0296147,5142026.727452338,5145391.024022819,-9765502.329839924,-9764834.412895164,1.3748137273963674,0.005766882913391441,0.029047779907477162
6399,11,1.9731815869062823,0.0312754,5143035.892032646,5145391.024022819,-9761272.189189782,-9764834.412895164,-0.5841673499506209,-0.02608905001040254,0.017248539495120025
6400,20,2.495856432637165,0.035939099999999995,5140008.717959084,5145391.024022819,-9764389.13493199,-9764834.412895164,-1.4882543372991546,-0.002963117429504803,0.03581673971635281
6401,13,3.308811534657462,0.0368021,5138663.614970394,5145391.024022819,-9762385.384097714,-9764834.412895164,-1.2216711298238627,-0.012589111856952717,0.03458191473968919
6402,8,0.3085817102563138,0.040593300000000006,5145391.024022819,5145391.024022819,-9764166.495950405,-9764834.412895164,-0.0,-0.040593300000000006,-0.0
6403,12,2.8894856370905604,0.055913300000000006,5139336.1428045975,5145391.024022819,-9763275.94002406,-9764834.412895164,-1.3188734707728142,-0.013937317057387839,0.05414839157474437
6404,15,3.190763007806505,0.0268645,5145727.51885682,5141354.010272139,-9755928.853631705,-9761272.189189782,0.6859187786493961,-0.020788755741775237,-0.01701555156199196
6405,18,3.4330027667571783,0.046057,5146737.0744988695,5141354.010272139,-9766392.88576627,-9761272.189189782,-0.8103714191529086,0.03174383715259423,-0.033370286960551866
6406,14,2.9950786512386998,0.051999000000000004,5146064.025546592,5141354.010272139,-9765724.96882151,-9761272.189189782,-0.8134647192463264,0.03572252510063431,-0.03778620385053984
6407,12,2.0813624857324777,0.0685225,5142026.727452338,5141354.010272139,-9765724.96882151,-9761272.189189782,-0.1499440897676321,0.0677536385957346,-0.010236086326745285
6408,2,2.7920726310349617,0.0372598,5146064.025546592,5141354.010272139,-9765057.05187675,-9761272.189189782,-0.8938777357315267,0.023339316020700298,-0.02904425973795653
6409,16,1.0407349691787149,0.0532987,5141017.669439986,5141354.010272139,-9763498.579005646,-9761272.189189782,0.1499362916298098,0.05270072037277489,0.007961500730426991
6410,9,3.1832114398726783,0.0281776,5143035.892032646,5141354.010272139,-9767951.358637378,-9761272.189189782,-0.24668148004638626,0.02732461051263989,-0.00688061059009515
6411,17,2.237829264960883,0.031651,5138999.872973134,5141354.010272139,-9765502.329839924,-9761272.189189782,0.5078314699378782,0.027656678040113937,0.015391359939442628
6412,19,2.7774213420621128,0.042751,5145391.024022819,5141354.010272139,-9765724.96882151,-9761272.189189782,-0.7364648192346214,0.03167197869392497,-0.028714696004164184
6413,1,3.1399926829676943,0.060374300000000006,5146064.025546592,5141354.010272139,-9756374.131594874,-9761272.189189782,0.765829377899172,-0.04351826240584992,-0.04184754398606435
6414,4,3.3509015926860553,0.026952099999999996,5142699.491996069,5141354.010272139,-9768396.63660055,-9761272.189189782,-0.18665582423591248,0.02648395065189658,-0.005001604970197727
6415,7,0.6302954820914768,0.0319632,5142699.491996069,5141354.010272139,-9761049.550208194,-9761272.189189782,1.4068106649846384,-0.005218046253358756,-0.03153439626087375
6416,20,2.767995171640264,0.057918700000000004,5147073.616764082,5141354.010272139,-9759491.077337084,-9761272.189189782,1.2689097009893286,-0.017220506161788468,-0.05529945729590667
6417,13,3.0939597116995214,0.0327166,5144718.069916708,5141354.010272139,-9755483.575668527,-9761272.189189782,0.5264447754952182,-0.028286736322000045,-0.0164388705150215
6418,5,1.320046203981212,0.057818299999999996,5140345.023284809,5141354.010272139,-9763943.856968818,-9761272.189189782,0.3611022994302936,0.054089478928665696,0.02042753250188159
6419,10,2.7962607396053203,0.0660395,5146400.544093489,5141354.010272139,-9764611.773913579,-9761272.189189782,-0.9861996522181409,0.03644476188129636,-0.055072632873920314
6420,2,3.266279438510433,0.025890499999999997,5139336.1428045975,5146400.544093489,-9765724.96882151,-9765502.329839924,1.5392911354144956,0.0008155502257317929,0.025877651904284295
6421,5,2.589398955172209,0.027752199999999998,5151786.4545188155,5146400.544093489,-9763943.856968818,-9765502.329839924,1.2891283583777324,-0.0077139535981612375,-0.026658573193729163
6422,18,1.8512945529261144,0.0334921,5146400.544093489,5146400.544093489,-9761494.828171365,-9765502.329839924,-0.0,-0.0334921,-0.0
6423,14,2.062445885375568,0.0393301,5142026.727452338,5146400.544093489,-9764611.773913579,-9765502.329839924,-1.3699313501719756,-0.00784702320959459,0.038539343439634305
6424,7,2.1093082940681915,0.028670400000000002,5145391.024022819,5146400.544093489,-9769955.109471655,-9765502.329839924,0.2229479412195718,0.02796080420873405,0.006339184818321717
6425,3,2.8839338782877824,0.03345719999999999,5146737.0744988695,5146400.544093489,-9759268.438355504,-9765502.329839924,0.053931651346099396,-0.033408554601641265,-0.0018035274517327268
6426,9,0.4663797936577013,0.028804900000000005,5147410.170890487,5146400.544093489,-9765502.329839924,-9765502.329839924,-1.5707963267948966,-1.76379142923798e-18,-0.028804900000000005
6427,8,1.7100592434109856,0.0391396,5142699.491996069,5146400.544093489,-9765502.329839924,-9765502.329839924,1.5707963267948966,-2.396609292995387e-18,0.0391396
6428,19,1.415984927266377,0.0485108,5147410.170890487,5146400.544093489,-9768396.63660055,-9765502.329839924,-0.335633900324993,0.045803980459823,-0.015977893812269273
6429,13,1.857777849727132,0.026133,5146737.0744988695,5146400.544093489,-9761494.828171365,-9765502.329839924,0.08377855153145326,-0.026041341882705477,-0.0021868246267246812
6430,1,2.0078715782239827,0.055270400000000004,5143372.3039141605,5146400.544093489,-9762385.384097714,-9765502.329839924,-0.7709641977465783,-0.03964209327768971,0.03851391380686918
6431,4,0.2578343282266629,0.06191169999999999,5146737.0744988695,5146400.544093489,-9765947.607803097,-9765502.329839924,-0.6471875222701482,0.04939208449219396,-0.037329352879550054
6432,17,2.417700990421066,0.0279767,5143035.892032646,5146400.544093489,-9761494.828171365,-9765502.329839924,-0.6984184746020309,-0.021426237615474922,0.017989221343215706
6433,6,2.130355615697232,0.0560885,5142363.103803086,5146400.544093489,-9767728.71965579,-9765502.329839924,1.0668513097626335,0.027084232340428442,0.049115824240052106
6434,0,2.539991116184315,0.0406819,5141017.669439986,5146400.544093489,-9764389.13493199,-9765502.329839924,-1.3668680103284212,-0.008238808874443618,0.03983891333784581
6435,15,2.109059896490008,0.027035700000000003,5142699.491996069,5146400.544093489,-9762830.662060887,-9765502.329839924,-0.9455447063769081,-0.01582403060771572,0.02192097465479298
6436,8,1.9830120112295784,0.027294099999999998,5133957.2441915525,5136646.3152814405,-9762162.745116124,-9758823.160392325,0.6779104477117792,0.021258962790364266,0.01711795536528552
6437,15,1.9108749966631544,0.0256899,5137654.911920984,5136646.3152814405,-9754815.658723768,-9758823.160392325,0.24655654288676293,-0.024913001472693066,-0.006270033463355145
6438,19,2.4894898942014745,0.034081,5131268.928844355,5136646.3152814405,-9759045.799373914,-9758823.160392325,1.5294171364723927,0.0014098417743630088,0.03405182678170528
6439,10,2.615914163479281,0.0643879,5135637.825015316,5136646.3152814405,-9753257.185852665,-9758823.160392325,-0.1792438460793147,-0.06335632763797357,0.011479434421597037
6440,5,2.023598620789356,0.03882290000000001,5141017.669439986,5136646.3152814405,-9759045.799373914,-9758823.160392325,-1.5199089441030655,0.00197474323722156,-0.03877264439726866
6441,9,3.16354069198355,0.031206099999999997,5130261.005288251,5136646.3152814405,-9756374.131594874,-9758823.160392325,-1.2045586784410842,-0.011175064732410105,0.029136551021636786
6442,2,2.421586834474301,0.0375034,5140681.340444658,5136646.3152814405,-9762162.745116124,-9758823.160392325,-0.8794221041625435,0.023912034499325115,-0.028891514630823453
6443,18,3.1647416462480984,0.041716,5131268.928844355,5136646.3152814405,-9763053.301042471,-9758823.160392325,0.9042465508042755,0.02579208237618248,0.03278708804850192
6444,7,3.3535746024409865,0.0336265,5141017.669439986,5136646.3152814405,-9764611.773913579,-9758823.160392325,-0.6467980629701054,0.026834534896096503,-0.020264482208045158
6445,12,3.0045557104843423,0.0479647,5140345.023284809,5136646.3152814405,-9764166.495950405,-9758823.160392325,-0.6054783291633853,0.03943801278975723,-0.027299369833110522
6446,13,2.009449274299949,0.027601,5138327.368795024,5136646.3152814405,-9762830.662060887,-9758823.160392325,-0.39718306366966355,0.02545238096847378,-0.010676680384636124
6447,14,3.4338067093207054,0.027848400000000002,5142026.727452338,5136646.3152814405,-9763943.856968818,-9758823.160392325,-0.8101253294158638,0.019198900085152168,-0.02017264529208661
6448,3,2.8123105728690168,0.026626,5141017.669439986,5136646.3152814405,-9754593.019742185,-9758823.160392325,0.8018140104772874,-0.018515834154071396,-0.01913394265641358
6449,0,2.9957754250968285,0.0271617,5141354.010272139,5136646.3152814405,-9754370.380760597,-9758823.160392325,0.8132187293928348,-0.018664531034948997,-0.019733049134267763
6450,17,1.9565229591194624,0.0504558,5127573.727961004,5126230.372129967,-9752143.990944728,-9748136.48927617,-0.32343887087595874,0.04783956856719556,-0.016036316065249988
6451,15,2.993031540848561,0.0334651,5125894.562619369,5126230.372129967,-9754593.019742185,-9748136.48927617,0.05196400768023531,0.033419927962478536,0.0017381982029518169
6452,1,2.1861836282505904,0.0308051,5121530.110124676,5126230.372129967,-9748581.767239349,-9748136.48927617,1.4763435034470886,0.002905304302165768,0.030667790806020195
6453,2,3.399007749923628,0.0470254,5131268.928844355,5126230.372129967,-9753479.824834248,-9748136.48927617,-0.7560498205232319,0.03421341027201682,-0.032261909471056636
6454,16,2.21396987147174,0.0265083,5127237.87133226,5126230.372129967,-9752811.90788949,-9748136.48927617,-0.2122430827132851,0.025913476594903357,-0.005584057633602642
6455,7,2.162840869019611,0.0261492,5123208.510364067,5126230.372129967,-9751698.71298156,-9748136.48927617,0.7035107707676155,0.01994074652820847,0.016915888641680695
6456,5,0.7745775527637574,0.0376759,5125222.978925355,5126230.372129967,-9746800.655386655,-9748136.48927617,-0.6461394518286513,-0.030080973997658092,0.022684982789550834
6457,4,0.9552698591462672,0.0414822,5124215.691682143,5126230.372129967,-9747691.211313,-9748136.48927617,-1.3532764943760422,-0.008952214061506727,0.04050470071778041
6458,8,0.6551196222752506,0.030990300000000002,5124887.204739255,5126230.372129967,-9747691.211313,-9748136.48927617,-1.2506846226686426,-0.009751798033012292,0.029416001244447515
6459,6,2.6766792161175896,0.0467424,5128917.272318405,5126230.372129967,-9753257.185852665,-9748136.48927617,-0.48322261899484115,0.041390497153318814,-0.021718165280730038
6460,20,3.4891874134034215,0.0269624,5124551.442325296,5126230.372129967,-9755483.575668527,-9748136.48927617,0.22465888072355977,0.026284839100433242,0.006006517062685825
6461,19,2.2691010857085843,0.07129880000000001,5141690.362942475,5142026.727452338,-9762608.023079298,-9767506.080674201,-0.06856539169192938,-0.07113127022768444,0.0048848006342260206
6462,17,2.732645324972157,0.045910900000000004,5147410.170890487,5142026.727452338,-9769955.109471655,-9767506.080674201,-1.1438595886910041,0.019010989810883967,-0.041789867255358285
6463,13,0.9390130240908876,0.05620880000000001,5142363.103803086,5142026.727452338,-9765502.329839924,-9767506.080674201,0.16632251047700022,-0.05543313358694982,-0.009305745438780122
6464,11,0.8762362805991774,0.032080000000000004,5143372.3039141605,5142026.727452338,-9766170.246784685,-9767506.080674201,0.7890315235171311,-0.022601416904436313,-0.022766254718593063
6465,12,1.5506733763524707,0.037511199999999995,5139336.1428045975,5142026.727452338,-9765502.329839924,-9767506.080674201,-0.9306785358169365,-0.022405061529429646,0.030084935487756512
6466,7,2.051420144125338,0.0460978,5143372.3039141605,5142026.727452338,-9763275.94002406,-9767506.080674201,0.307971767964101,-0.04392891419902366,-0.013973462782532385
6467,0,3.0200775324414253,0.08425039999999999,5143035.892032646,5142026.727452338,-9761049.550208194,-9767506.080674201,0.15504689075079595,-0.08323975669228872,-0.013010488306307848
6468,16,1.6140679989854083,0.0324254,5144718.069916708,5142026.727452338,-9769732.470490066,-9767506.080674201,-0.8796640984838513,0.020668274233677737,-0.024984575348832586
6469,4,1.7857474314225716,0.0392215,5145727.51885682,5142026.727452338,-9768619.275582135,-9767506.080674201,-1.2786065287481687,0.011297749089848992,-0.037559112446286805
6470,8,2.6199596634925486,0.0391808,5147410.170890487,5142026.727452338,-9769287.192526896,-9767506.080674201,-1.251282503432276,0.012306886256533783,-0.037197790785324064
6471,14,1.7132997939806864,0.030343000000000002,5145391.024022819,5142026.727452338,-9769064.55354531,-9767506.080674201,-1.1369876756156376,0.01275406420878674,-0.02753237176775995
6472,2,2.412264895134941,0.0543692,5141017.669439986,5142026.727452338,-9762385.384097714,-9767506.080674201,-0.1945620719381459,-0.05334338538257619,0.010511571936012072
6473,15,2.5467799186932747,0.040997900000000004,5140681.340444658,5142026.727452338,-9762162.745116124,-9767506.080674201,-0.24666064261625878,-0.039757024272322895,0.01001033592942457
6474,19,2.403639253271216,0.0385577,5143372.3039141605,5146400.544093489,-9754815.658723768,-9759045.799373914,-0.6212992221430451,-0.031352147924582505,0.022444131745405008
6475,12,3.455486545553926,0.041844900000000004,5143035.892032646,5146400.544093489,-9765724.96882151,-9759045.799373914,0.4666455490238078,0.03737094598263616,0.018825728468584962
6476,5,2.487358899506129,0.031166500000000003,5141017.669439986,5146400.544093489,-9759045.799373914,-9759045.799373914,1.5707963267948966,-1.9083977232812994e-18,0.031166500000000003
6477,6,2.7408298500349817,0.038651599999999994,5141354.010272139,5146400.544093489,-9755928.853631705,-9759045.799373914,-1.0175064522915152,-0.020310994264448125,0.03288479427561552
6478,8,0.9512815244999046,0.0300883,5147746.736879433,5146400.544093489,-9757487.326502806,-9759045.799373914,0.7124454093648029,-0.022769790693137445,-0.019668310265010345
6479,18,3.4753871383930943,0.0243527,5138999.872973134,5146400.544093489,-9760381.633263433,-9759045.799373914,1.3922174536522485,0.004325799967565737,0.02396542200610305
6480,17,1.2892583732683391,0.034692900000000006,5144718.069916708,5146400.544093489,-9756819.409558047,-9759045.799373914,-0.6471366783637374,-0.027678459676475878,0.020916504974486036
6481,9,2.9867423278010468,0.024859700000000002,5146064.025546592,5146400.544093489,-9765502.329839924,-9759045.799373914,0.05207352771005827,0.024826002184568288,0.001293947302563285
